model,distractor_mix,method,n,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,gold_exposure_rate,no_visible_rate,risky_visible_count,unauthorized_risky_visible_count,input_tokens,output_tokens,total_tokens
us.anthropic.claude-opus-4-8,semantic,all_tools,90,0.9777777777777777,3.5444444444444443,0.16666666666666666,0.0,125.0,1.0,0.0,24.81111111111111,20.68888888888889,60356.41111111111,137.34444444444443,60493.75555555556
us.anthropic.claude-opus-4-8,semantic,cmtf,90,1.0,3.4,0.0,0.0,1.0,1.0,0.0,0.6,0.0,972.0,136.0888888888889,1108.088888888889
us.anthropic.claude-opus-4-8,semantic,full_causal_path,90,1.0,3.433333333333333,0.0,0.0,45.278888888888886,1.0,0.0,1.0,0.0,18539.455555555556,131.2888888888889,18670.744444444445
us.anthropic.claude-opus-4-8,semantic,keyword_top_10,90,0.8,4.044444444444444,0.8444444444444444,0.0,10.0,0.754074074074074,0.0,8.533333333333333,7.133333333333334,5311.488888888889,212.4777777777778,5523.966666666666
us.anthropic.claude-opus-4-8,semantic,keyword_top_5,90,0.6,3.9444444444444446,0.4222222222222222,1.2,5.0,0.6237037037037036,0.0,5.7444444444444445,5.144444444444445,2928.8555555555554,152.92222222222222,3081.777777777778
us.anthropic.claude-opus-4-8,semantic,state_aware,90,1.0,3.4,0.0,0.0,45.257777777777775,1.0,0.0,0.9777777777777777,0.0,18490.233333333334,130.25555555555556,18620.48888888889
us.anthropic.claude-sonnet-4-6,cross_domain,all_tools,90,0.5111111111111111,4.511111111111111,1.9777777777777779,0.0,125.0,1.0,0.0,31.57777777777778,27.533333333333335,41784.27777777778,123.57777777777778,41907.85555555556
us.anthropic.claude-sonnet-4-6,cross_domain,cmtf,90,0.6222222222222222,4.188888888888889,1.1666666666666667,0.0,1.0,1.0,0.0,0.8,0.0,864.4444444444445,231.55555555555554,1096.0
us.anthropic.claude-sonnet-4-6,cross_domain,full_causal_path,90,0.2,5.4,3.8,0.0,3.359259259259259,1.0,0.0,0.2,0.0,2029.4444444444443,186.48888888888888,2215.9333333333334
us.anthropic.claude-sonnet-4-6,cross_domain,keyword_top_10,90,0.5333333333333333,4.588888888888889,2.1444444444444444,0.0,10.0,0.8611111111111112,0.0,10.655555555555555,9.455555555555556,4361.455555555555,130.8111111111111,4492.266666666666
us.anthropic.claude-sonnet-4-6,cross_domain,keyword_top_5,90,0.2,5.544444444444444,4.544444444444444,0.0,5.0,0.7437037037037038,0.0,7.488888888888889,7.088888888888889,2970.5777777777776,316.96666666666664,3287.5444444444443
us.anthropic.claude-sonnet-4-6,cross_domain,state_aware,90,0.2,5.4,3.811111111111111,0.0,3.3462962962962965,1.0,0.0,0.2,0.0,2022.9555555555555,186.07777777777778,2209.0333333333333
us.anthropic.claude-sonnet-4-6,mixed,all_tools,90,0.4111111111111111,4.8,2.7444444444444445,0.0,125.0,1.0,0.0,183.4,175.57777777777778,48881.73333333333,210.57777777777778,49092.311111111114
us.anthropic.claude-sonnet-4-6,mixed,cmtf,90,0.6777777777777778,4.044444444444444,0.9666666666666667,0.0,1.0,1.0,0.0,0.8,0.0,836.4222222222222,216.72222222222223,1053.1444444444444
us.anthropic.claude-sonnet-4-6,mixed,full_causal_path,90,0.2,5.4,3.811111111111111,0.0,24.31296296296296,1.0,0.0,37.666666666666664,34.0,12693.488888888889,165.74444444444444,12859.233333333334
us.anthropic.claude-sonnet-4-6,mixed,keyword_top_10,90,0.2,5.4,3.2666666666666666,0.8,10.0,0.4888888888888889,0.0,14.8,14.266666666666667,5324.733333333334,384.0777777777778,5708.811111111111
us.anthropic.claude-sonnet-4-6,mixed,keyword_top_5,90,0.2,5.455555555555556,4.2,0.26666666666666666,5.0,0.42777777777777776,0.0,7.711111111111111,7.311111111111111,2987.911111111111,469.0777777777778,3456.988888888889
us.anthropic.claude-sonnet-4-6,mixed,state_aware,90,0.2,5.4,3.8,0.0,24.335185185185182,1.0,0.0,37.666666666666664,34.0,12704.155555555555,163.22222222222223,12867.377777777778
us.anthropic.claude-sonnet-4-6,near_duplicate,all_tools,90,0.3333333333333333,5.0,3.0,0.0,125.0,1.0,0.0,35.0,33.75555555555555,54558.13333333333,166.24444444444444,54724.37777777778
us.anthropic.claude-sonnet-4-6,near_duplicate,cmtf,90,0.6888888888888889,4.055555555555555,0.9666666666666667,0.0,1.0,1.0,0.0,0.7888888888888889,0.0,838.0222222222222,219.33333333333334,1057.3555555555556
us.anthropic.claude-sonnet-4-6,near_duplicate,full_causal_path,90,0.25555555555555554,5.2444444444444445,3.477777777777778,0.0,44.99907407407407,1.0,0.0,0.2,0.0,23355.17777777778,136.7,23491.87777777778
us.anthropic.claude-sonnet-4-6,near_duplicate,keyword_top_10,90,0.2,5.4,4.233333333333333,0.022222222222222223,10.0,0.4222222222222222,0.0,6.2,5.733333333333333,5389.522222222222,350.7888888888889,5740.311111111111
us.anthropic.claude-sonnet-4-6,near_duplicate,keyword_top_5,90,0.2,5.533333333333333,4.566666666666666,0.0,5.0,0.34277777777777774,0.0,5.066666666666666,4.666666666666667,3070.688888888889,486.93333333333334,3557.6222222222223
us.anthropic.claude-sonnet-4-6,near_duplicate,state_aware,90,0.23333333333333334,5.322222222222222,3.6222222222222222,0.0,44.983333333333334,1.0,0.0,0.2,0.0,23929.344444444443,138.23333333333332,24067.577777777777
us.anthropic.claude-sonnet-4-6,premature,all_tools,90,0.5333333333333333,4.477777777777778,2.0444444444444443,0.0,125.0,1.0,0.0,472.5888888888889,439.8777777777778,45185.78888888889,148.88888888888889,45334.677777777775
us.anthropic.claude-sonnet-4-6,premature,cmtf,90,0.6444444444444445,3.7111111111111112,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.6666666666666666,0.0,760.0888888888888,201.95555555555555,962.0444444444445
us.anthropic.claude-sonnet-4-6,premature,full_causal_path,90,0.2,5.4,3.8,0.0,10.303703703703702,1.0,0.0,21.0,0.0,3761.4444444444443,181.75555555555556,3943.2
us.anthropic.claude-sonnet-4-6,premature,keyword_top_10,90,0.2,5.4,2.7555555555555555,1.1777777777777778,10.0,0.6222222222222222,0.0,33.8,32.4,5191.866666666667,186.73333333333332,5378.6
us.anthropic.claude-sonnet-4-6,premature,keyword_top_5,90,0.2,5.511111111111111,3.9555555555555557,0.5555555555555556,5.0,0.7411111111111112,0.0,9.822222222222223,9.422222222222222,2932.6444444444446,333.81111111111113,3266.4555555555557
us.anthropic.claude-sonnet-4-6,premature,state_aware,90,0.2,5.4,3.8,0.0,10.305555555555554,1.0,0.0,21.0,0.0,3762.0666666666666,185.13333333333333,3947.2
us.anthropic.claude-sonnet-4-6,risky,all_tools,90,0.3888888888888889,4.9,2.888888888888889,0.0,125.0,1.0,0.0,539.7333333333333,508.93333333333334,50810.42222222222,165.16666666666666,50975.58888888889
us.anthropic.claude-sonnet-4-6,risky,cmtf,90,0.6666666666666666,4.0777777777777775,1.011111111111111,0.0,1.0,1.0,0.0,0.8,0.0,842.8888888888889,219.14444444444445,1062.0333333333333
us.anthropic.claude-sonnet-4-6,risky,full_causal_path,90,0.28888888888888886,5.211111111111111,3.433333333333333,0.0,34.517407407407404,1.0,0.0,171.25555555555556,171.05555555555554,16003.4,138.7,16142.1
us.anthropic.claude-sonnet-4-6,risky,keyword_top_10,90,0.3333333333333333,5.122222222222222,3.1444444444444444,0.0,10.0,0.8259259259259258,0.0,14.722222222222221,14.122222222222222,4870.544444444445,177.53333333333333,5048.077777777778
us.anthropic.claude-sonnet-4-6,risky,keyword_top_5,90,0.2,5.477777777777778,4.477777777777778,0.0,5.0,0.7390740740740741,0.0,7.355555555555555,6.955555555555556,2933.1111111111113,317.0444444444444,3250.1555555555556
us.anthropic.claude-sonnet-4-6,risky,state_aware,90,0.25555555555555554,5.277777777777778,3.533333333333333,0.0,34.947222222222216,1.0,0.0,183.05555555555554,182.85555555555555,16989.68888888889,140.37777777777777,17130.066666666666
us.anthropic.claude-sonnet-4-6,schema_compatible,all_tools,90,0.4,4.8,2.7111111111111112,0.0,125.0,1.0,0.0,33.6,31.81111111111111,62091.73333333333,123.87777777777778,62215.61111111111
us.anthropic.claude-sonnet-4-6,schema_compatible,cmtf,90,0.7222222222222222,4.033333333333333,0.9111111111111111,0.0,1.0,1.0,0.0,0.8,0.0,834.2666666666667,214.07777777777778,1048.3444444444444
us.anthropic.claude-sonnet-4-6,schema_compatible,full_causal_path,90,0.2,5.4,3.811111111111111,0.0,3.3351851851851855,1.0,0.0,0.2,0.0,2018.0222222222221,184.12222222222223,2202.1444444444446
us.anthropic.claude-sonnet-4-6,schema_compatible,keyword_top_10,90,0.5333333333333333,4.633333333333334,2.3222222222222224,0.0,10.0,0.9277777777777778,0.0,9.077777777777778,7.877777777777778,4634.933333333333,131.0,4765.933333333333
us.anthropic.claude-sonnet-4-6,schema_compatible,keyword_top_5,90,0.18888888888888888,5.466666666666667,4.488888888888889,0.0,5.0,0.7398148148148148,0.0,6.133333333333334,5.7555555555555555,3015.0,302.3777777777778,3317.3777777777777
us.anthropic.claude-sonnet-4-6,schema_compatible,state_aware,90,0.2,5.4,3.8,0.0,3.3537037037037036,1.0,0.0,0.2,0.0,2027.0,184.54444444444445,2211.5444444444443
us.anthropic.claude-sonnet-4-6,semantic,all_tools,90,0.5444444444444444,4.4,1.8555555555555556,0.0,125.0,1.0,0.0,30.8,28.31111111111111,47362.61111111111,136.56666666666666,47499.177777777775
us.anthropic.claude-sonnet-4-6,semantic,cmtf,90,0.6666666666666666,4.1,1.0333333333333334,0.0,1.0,1.0,0.0,0.8,0.0,847.2,226.37777777777777,1073.5777777777778
us.anthropic.claude-sonnet-4-6,semantic,full_causal_path,90,0.37777777777777777,4.888888888888889,2.922222222222222,0.0,45.007407407407406,1.0,0.0,0.2,0.0,18569.733333333334,132.95555555555555,18702.68888888889
us.anthropic.claude-sonnet-4-6,semantic,keyword_top_10,90,0.5,4.811111111111111,2.477777777777778,0.0,10.0,0.8259259259259258,0.0,9.61111111111111,8.877777777777778,4583.933333333333,158.5888888888889,4742.522222222222
us.anthropic.claude-sonnet-4-6,semantic,keyword_top_5,90,0.18888888888888888,5.511111111111111,4.522222222222222,0.0,5.0,0.7405555555555556,0.0,7.4222222222222225,7.044444444444444,2951.733333333333,319.3777777777778,3271.1111111111113
us.anthropic.claude-sonnet-4-6,semantic,state_aware,90,0.3888888888888889,4.866666666666666,2.8777777777777778,0.0,45.00185185185185,1.0,0.0,0.2,0.0,18551.588888888888,131.67777777777778,18683.266666666666
